t,value
1,197.35023348238866
2,197.35023348238866
3,197.35023348238866
4,197.35023348238866
5,197.35023348238866
6,197.35023348238866
7,197.35023348238866
8,197.35023348238866
9,197.35023348238866
10,197.35023348238866
11,197.35023348238866
12,197.35023348238866
13,197.35023348238866
14,197.35023348238866
15,197.35023348238866
16,197.35023348238866
17,197.35023348238866
18,197.35023348238866
19,197.35023348238866
20,197.35023348238866
21,197.35023348238866
22,197.35023348238866
23,197.35023348238866
24,197.35023348238866
25,197.35023348238866
26,197.35023348238866
27,197.35023348238866
28,197.35023348238866
29,197.35023348238866
30,197.35023348238866
31,197.35023348238866
32,197.35023348238866
33,197.35023348238866
34,197.35023348238866
35,197.35023348238866
36,197.35023348238866
37,197.35023348238866
38,197.35023348238866
39,197.35023348238866
40,197.35023348238866
41,197.35023348238866
42,197.35023348238866
43,197.35023348238866
44,197.35023348238866
45,197.35023348238866
46,197.35023348238866
47,197.35023348238866
48,197.35023348238866
49,189.13813527585262
50,189.13813527585262
51,189.13813527585262
52,189.13813527585262
53,189.13813527585262
54,189.13813527585262
55,189.13813527585262
56,189.13813527585262
57,189.13813527585262
58,189.13813527585262
59,189.13813527585262
60,189.13813527585262
61,189.13813527585262
62,189.13813527585262
63,189.13813527585262
64,189.13813527585262
65,189.13813527585262
66,189.13813527585262
67,189.13813527585262
68,189.13813527585262
69,189.13813527585262
70,189.13813527585262
71,189.13813527585262
72,189.13813527585262
73,189.13813527585262
74,189.13813527585262
75,189.13813527585262
76,189.13813527585262
77,189.13813527585262
78,189.13813527585262
79,189.13813527585262
80,189.13813527585262
81,189.13813527585262
82,189.13813527585262
83,189.13813527585262
84,189.13813527585262
85,189.13813527585262
86,189.13813527585262
87,189.13813527585262
88,189.13813527585262
89,189.13813527585262
90,189.13813527585262
91,189.13813527585262
92,189.13813527585262
93,189.13813527585262
94,189.13813527585262
95,189.13813527585262
96,189.13813527585262
97,189.13813527585262
98,189.13813527585262
99,189.13813527585262
100,189.13813527585262
101,189.13813527585262
102,189.13813527585262
103,189.13813527585262
104,189.13813527585262
105,189.13813527585262
106,189.13813527585262
107,189.13813527585262
108,189.13813527585262
109,189.13813527585262
110,189.13813527585262
111,189.13813527585262
112,189.13813527585262
113,189.13813527585262
114,189.13813527585262
115,189.13813527585262
116,189.13813527585262
117,189.13813527585262
118,189.13813527585262
119,189.13813527585262
120,189.13813527585262
121,189.13813527585262
122,189.13813527585262
123,189.13813527585262
124,189.13813527585262
125,189.13813527585262
126,189.13813527585262
127,189.13813527585262
128,189.13813527585262
129,189.13813527585262
130,189.13813527585262
131,189.13813527585262
132,189.13813527585262
133,189.13813527585262
134,189.13813527585262
135,189.13813527585262
136,189.13813527585262
137,189.13813527585262
138,189.13813527585262
139,189.13813527585262
140,189.13813527585262
141,189.13813527585262
142,189.13813527585262
143,189.13813527585262
144,189.13813527585262
145,189.13813527585262
146,189.13813527585262
147,189.13813527585262
148,189.13813527585262
149,189.13813527585262
150,189.13813527585262
151,189.13813527585262
152,189.13813527585262
153,189.13813527585262
154,189.13813527585262
155,189.13813527585262
156,189.13813527585262
157,189.13813527585262
158,189.13813527585262
159,189.13813527585262
160,189.13813527585262
161,189.13813527585262
162,189.13813527585262
163,189.13813527585262
164,189.13813527585262
165,189.13813527585262
166,189.13813527585262
167,189.13813527585262
168,189.13813527585262
