t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.S1_heat_feedin,local_heat_grid.S2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_S1_FW,stratified_storage.Q_dot_S1_NW,stratified_storage.Q_dot_S2_NW,stratified_storage.U_S1,stratified_storage.U_S2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
42,70.037,199.29,197.35023348238866,85.77499999999999,2.3176453442320604,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.89092109038737,1.1850789096126255,106.076,92.022,0.0,3.8,3.8,0.0,0.0,2.3176453442320604,0.0,214.718,0.0,127.18,41.405000000000015,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-41.405000000000015,41.405000000000015,0.0,191.224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,0.85,1.0,1.0,-0.0,3.1338868829268294,0.0,0.0,2.3176453442320604,0.0,15.484771776894542,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
43,70.037,199.29,197.35023348238866,99.0625,2.3084270656065384,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-106.89092109038737,1.1850789096126255,108.076,92.022,0.0,3.8,3.8,0.0,0.0,2.3084270656065384,0.0,214.718,0.0,127.18,28.117500000000007,0.0,0.0,1.0,-0.0,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,-28.117500000000007,28.117500000000007,0.0,219.3415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,1.7,1.0,1.0,-0.0,3.1338868829268294,0.0,0.0,2.3084270656065384,0.0,15.483344781328665,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
44,70.037,199.29,197.35023348238866,92.3195,2.4727344197920864,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-108.89092109038737,1.1850789096126255,110.076,92.022,0.0,3.8,3.8,0.0,0.0,2.4727344197920864,0.0,214.718,0.0,127.18,34.8605,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-34.8605,34.8605,0.0,254.202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,2.55,1.0,1.0,-0.0,3.1338868829268294,0.0,0.0,2.4727344197920864,0.0,15.317686633140456,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
45,70.037,135.45,197.35023348238866,93.0215,2.549531731529508,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.54945767575322,1.5265423242467717,106.076,92.022,0.0,3.8,3.8,0.0,0.0,2.549531731529508,0.0,214.718,0.0,127.18,34.158500000000004,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-34.158500000000004,34.158500000000004,0.0,288.3605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467717,3.8,4.03687123902439,1297.560975609756,0.07987325301204817,4.634146341463414,0.01916958072289156,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,4.03687123902439,0.0,0.0,2.549531731529508,0.0,15.98706167442564,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
46,70.037,127.22,197.35023348238866,85.6655,2.2032450069980385,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.54945767575322,1.5265423242467717,106.076,92.022,0.0,3.8,3.8,0.0,0.0,2.2032450069980385,0.0,214.718,0.0,127.18,41.51450000000001,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-41.51450000000001,41.51450000000001,0.0,329.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467717,3.8,4.03687123902439,1297.560975609756,0.07987325301204817,4.634146341463414,0.01916958072289156,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,4.03687123902439,0.0,0.0,2.2032450069980385,0.0,16.966978813037663,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
47,70.037,122.43,197.35023348238866,88.23649999999999,2.100091833667525,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.54945767575322,1.5265423242467717,106.076,92.022,0.0,3.8,3.8,0.0,0.0,2.100091833667525,0.0,214.718,0.0,127.18,38.943500000000014,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-38.943500000000014,38.943500000000014,0.0,368.81850000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467717,3.8,4.03687123902439,1297.560975609756,0.07987325301204817,4.634146341463414,0.01916958072289156,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,4.03687123902439,0.0,0.0,2.100091833667525,0.0,17.99772154977832,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
48,70.037,113.79,197.35023348238866,88.9615,1.7857757129989875,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857757129989875,0.0,0.0,0.0,88.9615,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,88.9615,0.0,88.9615,279.857,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,0.0,0.0,0.0,1.7857757129989875,0.0,15.25086750602117,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
49,70.037,112.77,189.13813527585262,86.45899999999999,1.3878085827297888,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3878085827297888,0.0,0.0,0.0,86.45899999999999,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,86.45899999999999,0.0,86.45899999999999,193.39800000000002,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,0.0,0.0,0.0,1.3878085827297888,0.0,13.04866259846985,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
50,70.037,112.77,189.13813527585262,85.647,1.3088508373087646,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3088508373087646,0.0,0.0,0.0,85.647,0.0,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,85.647,0.0,85.647,107.751,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,0.0,0.0,0.0,1.3088508373087646,0.0,11.043013178402795,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
51,70.037,112.77,189.13813527585262,85.82000000000001,1.1300471776285026,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1300471776285026,0.0,0.0,0.0,85.82000000000001,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,2.0,1.0,-0.0,1.0,85.82000000000001,0.0,85.82000000000001,21.930999999999997,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,0.0,0.0,0.0,1.1300471776285026,0.0,9.323269097047582,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
52,70.037,112.77,189.13813527585262,85.521,1.150090300798961,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-48.27472883787661,4.763271162123386,53.038,46.011,0.0,1.9,1.9,0.0,0.0,1.150090300798961,0.0,107.359,0.0,85.521,0.0,0.0,0.0,1.0,-0.0,-4.0,4.0,0.0,6.0,0.0,1.0,1.0,21.930999999999997,0.0,21.930999999999997,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7632711621233859,1.9,2.018435619512195,648.780487804878,0.03993662650602409,2.317073170731707,0.00958479036144578,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,2.018435619512195,0.0,0.0,1.150090300798961,0.0,9.693751845978476,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
53,70.037,112.77,189.13813527585262,87.40400000000001,1.3036402338531188,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.54945767575322,1.5265423242467717,106.076,92.022,0.0,3.8,3.8,0.0,0.0,1.3036402338531188,0.0,214.718,0.0,127.18,39.77599999999999,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-39.77599999999999,39.77599999999999,0.0,39.77599999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467717,3.8,4.03687123902439,1297.560975609756,0.07987325301204817,4.634146341463414,0.01916958072289156,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,4.03687123902439,0.0,0.0,1.3036402338531188,0.0,11.909336502574495,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
54,70.037,117.0,189.13813527585262,93.652,1.596030652917935,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-52.27472883787661,0.7632711621233859,53.038,46.011,0.0,1.9,1.9,0.0,0.0,1.596030652917935,0.0,107.359,0.0,93.652,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,30.061999999999998,0.0,30.061999999999998,9.713999999999992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7632711621233859,1.9,2.018435619512195,648.780487804878,0.03993662650602409,2.317073170731707,0.00958479036144578,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,2.018435619512195,0.0,0.0,1.596030652917935,0.0,11.695782899931277,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
55,70.037,128.42,189.13813527585262,99.317,1.7454510292793801,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,74.0926054749382,16.273706387427914,35.727,10.685803558076165,1.6351593688612889,51.864823832456736,22.227781642481457,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-67.89155628228994,1.420150105137964,69.3117063874279,68.23878164248146,0.0,3.5351593688612883,3.5351593688612883,0.0,0.0,1.7454510292793801,0.0,159.22382383245673,0.0,99.317,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,9.713999999999992,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420150105137964,3.5351593688612883,3.7555218898746716,1207.1275893672694,0.07430649439657112,4.311169962025962,0.017833558655177068,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,3.7555218898746716,0.0,0.0,1.7454510292793801,0.0,13.081298953670238,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
56,70.037,147.22,189.13813527585262,98.47749999999999,1.8220872162522679,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.54945767575322,1.5265423242467717,106.076,92.022,0.0,3.8,3.8,0.0,0.0,1.8220872162522679,0.0,214.718,0.0,127.18,28.702500000000015,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-28.702500000000015,28.702500000000015,0.0,38.416500000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467717,3.8,4.03687123902439,1297.560975609756,0.07987325301204817,4.634146341463414,0.01916958072289156,0.0,0.0,0.0,2.55,1.0,1.0,-0.0,4.03687123902439,0.0,0.0,1.8220872162522679,0.0,14.597541612316371,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
57,70.037,232.55,189.13813527585262,102.96199999999999,1.9921298714443232,80.0,55.0,0.0178291003443933,0.0178291003443933,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-104.92620109038737,1.1850789096126255,106.11128,92.022,0.0,3.8,3.8,0.0,0.0,1.9921298714443232,0.0,214.718,0.0,127.18,24.34957876054164,0.13157876054162254,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-24.34957876054164,24.34957876054164,0.0,62.766078760541646,1.0,0.0,0.03528,1.0,0.13157876054162254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,3.4,1.0,1.0,0.13157876054162254,3.1338868829268294,0.13157876054162254,0.0,1.9921298714443232,0.0,14.959789901701184,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
58,70.037,239.71,189.13813527585262,106.52199999999999,1.971092550291168,80.0,55.0,0.2026774050491872,0.2026774050491872,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-106.89092109038737,1.1850789096126255,108.076,92.022,0.0,3.8,3.8,0.0,0.0,1.971092550291168,0.0,214.718,0.0,127.17999999999999,22.15375924926301,1.4957592492630014,0.0,1.0,-0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,-22.15375924926301,22.15375924926301,0.0,84.91983800980466,1.0,0.0,0.0,1.0,1.4957592492630014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,4.25,1.0,1.0,1.4957592492630014,3.1338868829268294,1.4957592492630014,0.0,1.971092550291168,0.0,15.323731453586001,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
59,70.037,250.02,189.13813527585262,91.46849999999999,1.993608841595914,80.0,55.0,1.0,1.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,1.0,153.37,53.038,63.59,22.066799999999997,1.9,107.359,46.011,-108.89386109038736,1.1850789096126255,110.07893999999999,92.022,0.0,3.8,3.8,0.0,0.0,1.993608841595914,0.0,214.718,0.0,127.18,43.09150000000001,7.38,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-43.09150000000001,43.09150000000001,0.0,128.01133800980466,1.0,0.0,0.00294,1.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.85,0.85,0.0,5.1,1.0,1.0,7.38,3.1338868829268294,7.38,0.0,1.993608841595914,0.0,15.645722235295425,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
