<<<<<<< HEAD
t,value
1,27.033
2,27.033
3,27.033
4,27.033
5,27.033
6,27.033
7,27.033
8,27.033
9,27.033
10,27.033
11,27.033
12,27.033
13,27.033
14,27.033
15,27.033
16,27.033
17,27.033
18,27.033
19,27.033
20,27.033
21,27.033
22,27.033
23,27.033
24,27.033
25,27.033
26,27.033
27,27.033
28,27.033
29,27.033
30,27.033
31,27.033
32,27.033
33,27.033
34,27.033
35,27.033
36,27.033
37,27.033
38,27.033
39,27.033
40,27.033
41,27.033
42,27.033
43,27.033
44,27.033
45,27.033
46,27.033
47,27.033
48,27.033
49,27.033
50,27.033
51,27.033
52,27.033
53,27.033
54,27.033
55,27.033
56,27.033
57,27.033
58,27.033
59,27.033
60,27.033
61,27.033
62,27.033
63,27.033
64,27.033
65,27.033
66,27.033
67,27.033
68,27.033
69,27.033
70,27.033
71,27.033
72,27.033
73,27.033
74,27.033
75,27.033
76,27.033
77,27.033
78,27.033
79,27.033
80,27.033
81,27.033
82,27.033
83,27.033
84,27.033
85,27.033
86,27.033
87,27.033
88,27.033
89,27.033
90,27.033
91,27.033
92,27.033
93,27.033
94,27.033
95,27.033
96,27.033
97,27.033
98,27.033
99,27.033
100,27.033
101,27.033
102,27.033
103,27.033
104,27.033
105,27.033
106,27.033
107,27.033
108,27.033
109,27.033
110,27.033
111,27.033
112,27.033
113,27.033
114,27.033
115,27.033
116,27.033
117,27.033
118,27.033
119,27.033
120,27.033
121,27.033
122,27.033
123,27.033
124,27.033
125,27.033
126,27.033
127,27.033
128,27.033
129,27.033
130,27.033
131,27.033
132,27.033
133,27.033
134,27.033
135,27.033
136,27.033
137,27.033
138,27.033
139,27.033
140,27.033
141,27.033
142,27.033
143,27.033
144,27.033
145,27.033
146,27.033
147,27.033
148,27.033
149,27.033
150,27.033
151,27.033
152,27.033
153,27.033
154,27.033
155,27.033
156,27.033
157,27.033
158,27.033
159,27.033
160,27.033
161,27.033
162,27.033
163,27.033
164,27.033
165,27.033
166,27.033
167,27.033
168,27.033
169,25.908
170,25.908
171,25.908
172,25.908
173,25.908
174,25.908
175,25.908
176,25.908
177,25.908
178,25.908
179,25.908
180,25.908
181,25.908
182,25.908
183,25.908
184,25.908
185,25.908
186,25.908
187,25.908
188,25.908
189,25.908
190,25.908
191,25.908
192,25.908
193,25.908
194,25.908
195,25.908
196,25.908
197,25.908
198,25.908
199,25.908
200,25.908
201,25.908
202,25.908
203,25.908
204,25.908
205,25.908
206,25.908
207,25.908
208,25.908
209,25.908
210,25.908
211,25.908
212,25.908
213,25.908
214,25.908
215,25.908
216,25.908
217,25.908
218,25.908
219,25.908
220,25.908
221,25.908
222,25.908
223,25.908
224,25.908
225,25.908
226,25.908
227,25.908
228,25.908
229,25.908
230,25.908
231,25.908
232,25.908
233,25.908
234,25.908
235,25.908
236,25.908
237,25.908
238,25.908
239,25.908
240,25.908
241,25.908
242,25.908
243,25.908
244,25.908
245,25.908
246,25.908
247,25.908
248,25.908
249,25.908
250,25.908
251,25.908
252,25.908
253,25.908
254,25.908
255,25.908
256,25.908
257,25.908
258,25.908
259,25.908
260,25.908
261,25.908
262,25.908
263,25.908
264,25.908
265,25.908
266,25.908
267,25.908
268,25.908
269,25.908
270,25.908
271,25.908
272,25.908
273,25.908
274,25.908
275,25.908
276,25.908
277,25.908
278,25.908
279,25.908
280,25.908
281,25.908
282,25.908
283,25.908
284,25.908
285,25.908
286,25.908
287,25.908
288,25.908
289,25.908
290,25.908
291,25.908
292,25.908
293,25.908
294,25.908
295,25.908
296,25.908
297,25.908
298,25.908
299,25.908
300,25.908
301,25.908
302,25.908
303,25.908
304,25.908
305,25.908
306,25.908
307,25.908
308,25.908
309,25.908
310,25.908
311,25.908
312,25.908
313,25.908
314,25.908
315,25.908
316,25.908
317,25.908
318,25.908
319,25.908
320,25.908
321,25.908
322,25.908
323,25.908
324,25.908
325,25.908
326,25.908
327,25.908
328,25.908
329,25.908
330,25.908
331,25.908
332,25.908
333,25.908
334,25.908
335,25.908
336,25.908
337,25.768
338,25.768
339,25.768
340,25.768
341,25.768
342,25.768
343,25.768
344,25.768
345,25.768
346,25.768
347,25.768
348,25.768
349,25.768
350,25.768
351,25.768
352,25.768
353,25.768
354,25.768
355,25.768
356,25.768
357,25.768
358,25.768
359,25.768
360,25.768
361,25.768
362,25.768
363,25.768
364,25.768
365,25.768
366,25.768
367,25.768
368,25.768
369,25.768
370,25.768
371,25.768
372,25.768
373,25.768
374,25.768
375,25.768
376,25.768
377,25.768
378,25.768
379,25.768
380,25.768
381,25.768
382,25.768
383,25.768
384,25.768
385,25.768
386,25.768
387,25.768
388,25.768
389,25.768
390,25.768
391,25.768
392,25.768
393,25.768
394,25.768
395,25.768
396,25.768
397,25.768
398,25.768
399,25.768
400,25.768
401,25.768
402,25.768
403,25.768
404,25.768
405,25.768
406,25.768
407,25.768
408,25.768
409,25.768
410,25.768
411,25.768
412,25.768
413,25.768
414,25.768
415,25.768
416,25.768
417,25.768
418,25.768
419,25.768
420,25.768
421,25.768
422,25.768
423,25.768
424,25.768
425,25.768
426,25.768
427,25.768
428,25.768
429,25.768
430,25.768
431,25.768
432,25.768
433,25.768
434,25.768
435,25.768
436,25.768
437,25.768
438,25.768
439,25.768
440,25.768
441,25.768
442,25.768
443,25.768
444,25.768
445,25.768
446,25.768
447,25.768
448,25.768
449,25.768
450,25.768
451,25.768
452,25.768
453,25.768
454,25.768
455,25.768
456,25.768
457,25.768
458,25.768
459,25.768
460,25.768
461,25.768
462,25.768
